KIT ID Number,Borough,Zipcode,Date Collected,Received Date,First Draw at-the-tap Lead level (µg/l),First Draw at-the-tap copper level (mg/l)
18149784,Staten Island,10306,06/06/2018,06/11/2018,2,0.161
18149647,Staten Island,10309,06/08/2018,06/11/2018,1,0.18
18149446,Staten Island,10310,06/07/2018,06/11/2018,4,0.166
18149756,Staten Island,10307,06/07/2018,06/11/2018,0,0.081
18149428,Staten Island,10305,06/08/2018,06/11/2018,0,0.053
18149734,Staten Island,10309,06/09/2018,06/11/2018,0,0.142
18149665,Staten Island,10301,06/06/2018,06/11/2018,11,0.142
18149561,Staten Island,10314,06/08/2018,06/11/2018,0,0.111
18149558,Staten Island,10309,06/08/2018,06/11/2018,0,0.131
18149596,Staten Island,10312,06/08/2018,06/11/2018,1,0.085
18149559,Staten Island,10312,06/07/2018,06/08/2018,0,0.087
18149869,Staten Island,10308,06/06/2018,06/08/2018,0,0.167
18149544,Staten Island,10308,06/06/2018,06/08/2018,0,0.108
18149789,Staten Island,10314,06/07/2018,06/08/2018,0,0.12
18149463,Staten Island,10309,06/05/2018,06/08/2018,7,0.139
18149751,Staten Island,10304,06/06/2018,06/07/2018,7,0.133
18149648,Staten Island,10306,06/06/2018,06/07/2018,0,0.097
18149732,Staten Island,10303,06/06/2018,06/07/2018,1,0.043
18149417,Staten Island,10306,06/06/2018,06/07/2018,0,0.121
18149768,Staten Island,10314,06/06/2018,06/07/2018,0,0.112
19160908,STATEN ISLAND,10314,06/10/2019,06/11/2019,0,0.096
19161128,STATEN ISLAND,10308,06/10/2019,06/11/2019,0,0.13
19160774,STATEN ISLAND,10312,06/08/2019,06/11/2019,5,0.177
19160761,STATEN ISLAND,10307,06/10/2019,06/11/2019,0,0.189
19160930,STATEN ISLAND,10306,06/10/2019,06/11/2019,0,0.217
19160724,STATEN ISLAND,10309,06/09/2019,06/11/2019,0,0.081
19160987,STATEN ISLAND,10310,06/10/2019,06/11/2019,4,0.073
19160862,STATEN ISLAND,10301,06/10/2019,06/11/2019,5,0.145
19161002,STATEN ISLAND,10303,06/10/2019,06/11/2019,0,0.175
19160777,STATEN ISLAND,10309,06/09/2019,06/11/2019,0,0.144
19161174,STATEN ISLAND,10309,06/10/2019,06/11/2019,0,0.15
19160778,STATEN ISLAND,10307,06/09/2019,06/11/2019,0,0.027
19160978,STATEN ISLAND,10312,06/09/2019,06/11/2019,2,0.19
19160768,STATEN ISLAND,10314,06/09/2019,06/11/2019,0,0.203
19160764,STATEN ISLAND,10314,06/10/2019,06/11/2019,0,0.125
19161058,STATEN ISLAND,10314,06/09/2019,06/11/2019,0,0.198
19160929,STATEN ISLAND,10308,06/09/2019,06/11/2019,0,0.137
19161121,STATEN ISLAND,10306,06/11/2019,06/12/2019,2,0.143
19160711,STATEN ISLAND,10314,06/11/2019,06/12/2019,1,0.12
19160832,STATEN ISLAND,10309,06/08/2019,06/12/2019,16,0.324
19160980,STATEN ISLAND,10312,06/11/2019,06/12/2019,0,0.06
19160869,STATEN ISLAND,10304,06/11/2019,06/12/2019,27,0.104
19160970,STATEN ISLAND,10306,06/09/2019,06/12/2019,0,0.127
19161122,STATEN ISLAND,10305,06/10/2019,06/12/2019,0,0.105
19161008,STATEN ISLAND,10310,06/11/2019,06/12/2019,6,0.141
19160717,STATEN ISLAND,10306,06/10/2019,06/12/2019,0,0.112
19161061,STATEN ISLAND,10306,06/09/2019,06/12/2019,0,0.091
19161172,STATEN ISLAND,10306,06/10/2019,06/12/2019,0,0.141
19161070,STATEN ISLAND,10312,06/09/2019,06/12/2019,0,0.092
19160830,STATEN ISLAND,10309,06/11/2019,06/12/2019,0,0.043
19161161,STATEN ISLAND,10303,06/11/2019,06/12/2019,0,0.169
19161159,STATEN ISLAND,10314,06/08/2019,06/12/2019,0,0.016
19160926,STATEN ISLAND,10309,06/11/2019,06/12/2019,0,0.023
19160820,STATEN ISLAND,10314,06/11/2019,06/12/2019,0,0.167
19161075,STATEN ISLAND,10309,06/11/2019,06/12/2019,3,0.146
19160918,STATEN ISLAND,10308,06/10/2019,06/12/2019,1,0.131
19160822,STATEN ISLAND,10308,06/11/2019,06/12/2019,5,0.186
19160911,STATEN ISLAND,10304,06/12/2019,06/13/2019,1,0.171
19160762,STATEN ISLAND,10314,06/12/2019,06/13/2019,0,0.051
19161171,STATEN ISLAND,10312,06/12/2019,06/13/2019,0,0.08
19161018,STATEN ISLAND,10308,06/11/2019,06/13/2019,0,0.156
19161181,STATEN ISLAND,10309,06/09/2019,06/13/2019,5,0.077
19161132,STATEN ISLAND,10309,06/11/2019,06/13/2019,0,0.099
19160880,STATEN ISLAND,10312,06/12/2019,06/13/2019,0,0.062
19160914,STATEN ISLAND,10308,06/09/2019,06/13/2019,0,0.068
19161004,STATEN ISLAND,10309,06/12/2019,06/13/2019,0,0.061
19161028,STATEN ISLAND,10312,06/10/2019,06/13/2019,2,0.137
19161129,STATEN ISLAND,10308,06/11/2019,06/13/2019,0,0.123
19160827,STATEN ISLAND,10309,06/13/2019,06/13/2019,0,0.131
19160718,STATEN ISLAND,10306,06/12/2019,06/13/2019,0,0.088
19161011,STATEN ISLAND,10306,06/11/2019,06/13/2019,0,0.159
19160875,STATEN ISLAND,10306,06/10/2019,06/13/2019,0,0.128
19161010,STATEN ISLAND,10306,06/10/2019,06/13/2019,0,0.124
19161066,STATEN ISLAND,10305,06/11/2019,06/13/2019,1,0.062
19160921,STATEN ISLAND,10308,06/14/2019,06/17/2019,16,0.11
19160879,STATEN ISLAND,10312,06/13/2019,06/17/2019,2,0.171
19160882,STATEN ISLAND,10312,06/13/2019,06/17/2019,38,0.413
19160826,STATEN ISLAND,10309,06/13/2019,06/17/2019,2,0.264
19160968,STATEN ISLAND,10304,06/14/2019,06/17/2019,0,0.094
19161175,STATEN ISLAND,10309,06/13/2019,06/17/2019,2,0.124
19161068,STATEN ISLAND,10305,06/12/2019,06/17/2019,3,0.125
19161081,STATEN ISLAND,10306,06/12/2019,06/17/2019,0,0.116
19160710,STATEN ISLAND,10314,06/13/2019,06/17/2019,1,0.149
19161067,STATEN ISLAND,10306,06/14/2019,06/17/2019,0,0.059
19160771,STATEN ISLAND,10312,06/13/2019,06/17/2019,2,0.158
19160971,STATEN ISLAND,10306,06/13/2019,06/17/2019,0,0.125
19161163,STATEN ISLAND,10305,06/12/2019,06/17/2019,0,0.119
19161131,STATEN ISLAND,10312,06/13/2019,06/17/2019,0,0.168
19161020,STATEN ISLAND,10308,06/12/2019,06/17/2019,0,0.084
19160716,STATEN ISLAND,10305,06/13/2019,06/17/2019,6,0.02
19160979,STATEN ISLAND,10309,06/14/2019,06/17/2019,2,0.117
19160870,STATEN ISLAND,10314,06/14/2019,06/17/2019,2,0.181
19160775,STATEN ISLAND,10309,06/13/2019,06/17/2019,0,0.092
19160831,STATEN ISLAND,10309,06/12/2019,06/17/2019,0,0.062
19161014,STATEN ISLAND,10306,06/14/2019,06/17/2019,0,0.119
19161151,STATEN ISLAND,10310,06/13/2019,06/17/2019,3,0.139
19161025,STATEN ISLAND,10312,06/13/2019,06/17/2019,0,0.117
19160770,STATEN ISLAND,10312,06/13/2019,06/17/2019,0,0.135
19161009,STATEN ISLAND,10301,06/13/2019,06/17/2019,15,0.093
19161177,STATEN ISLAND,10309,06/14/2019,06/19/2019,0,0.154
19161176,STATEN ISLAND,10309,06/15/2019,06/19/2019,0,0.046
19160767,STATEN ISLAND,10308,06/14/2019,06/19/2019,0,0.062
19161059,STATEN ISLAND,10304,06/19/2019,06/19/2019,6,0.1
19161074,STATEN ISLAND,10309,06/14/2019,06/19/2019,0,0.11
19161225,STATEN ISLAND,10306,06/13/2019,06/19/2019,1,0.13
19161017,STATEN ISLAND,10308,06/15/2019,06/19/2019,0,0.11
19160871,STATEN ISLAND,10314,06/16/2019,06/19/2019,0,0.17
19161126,STATEN ISLAND,10308,06/15/2019,06/19/2019,0,0.095
19160723,STATEN ISLAND,10312,06/16/2019,06/19/2019,1,0.084
19160714,STATEN ISLAND,10314,06/17/2019,06/19/2019,0,0.057
19160878,STATEN ISLAND,10306,06/12/2019,06/19/2019,1,0.123
19161026,STATEN ISLAND,10312,06/15/2019,06/19/2019,0,0.033
19160719,STATEN ISLAND,10308,06/16/2019,06/19/2019,2,0.107
19161133,STATEN ISLAND,10309,06/18/2019,06/19/2019,0,0.075
19160974,STATEN ISLAND,10308,06/17/2019,06/19/2019,0,0.078
19161173,STATEN ISLAND,10312,06/17/2019,06/19/2019,1,0.112
19160913,STATEN ISLAND,10306,06/18/2019,06/19/2019,0,0.12
19161027,STATEN ISLAND,10312,06/18/2019,06/19/2019,1,0.087
19160773,STATEN ISLAND,10312,06/16/2019,06/21/2019,5,0.121
19160818,STATEN ISLAND,10301,06/19/2019,06/21/2019,13,0.118
19161006,STATEN ISLAND,10306,06/17/2019,06/21/2019,0,0.136
19161012,STATEN ISLAND,10306,06/18/2019,06/21/2019,0,0.155
19161123,STATEN ISLAND,10305,06/21/2019,06/24/2019,0,0.087
19160975,STATEN ISLAND,10308,06/19/2019,06/24/2019,0,0.146
19161062,STATEN ISLAND,10314,06/20/2019,06/24/2019,0,0.111
19161073,STATEN ISLAND,10312,06/20/2019,06/24/2019,2,0.13
19161034,STATEN ISLAND,10309,06/20/2019,06/24/2019,2,0.229
19161134,STATEN ISLAND,10309,06/20/2019,06/24/2019,0,0.053
19160766,STATEN ISLAND,10306,06/17/2019,06/24/2019,0,0.156
19160722,STATEN ISLAND,10312,06/20/2019,06/24/2019,2,0.102
19160867,STATEN ISLAND,10304,06/20/2019,06/24/2019,1,0.106
19160715,STATEN ISLAND,10314,06/21/2019,06/24/2019,0,0.144
19160923,STATEN ISLAND,10309,06/20/2019,06/24/2019,2,0.097
19161213,STATEN ISLAND,10306,06/20/2019,06/24/2019,4,0.114
19160973,STATEN ISLAND,10308,06/19/2019,06/24/2019,0,0.159
19161021,STATEN ISLAND,10312,06/13/2019,06/24/2019,10,0.092
19160928,STATEN ISLAND,10306,06/22/2019,06/25/2019,0,0.09
19161125,STATEN ISLAND,10306,06/23/2019,06/25/2019,0,0.11
19161179,STATEN ISLAND,10309,06/22/2019,06/25/2019,0,0.158
19161168,STATEN ISLAND,10306,06/24/2019,06/25/2019,3,0.258
19161124,STATEN ISLAND,10306,06/22/2019,06/25/2019,0,0.107
19160925,STATEN ISLAND,10309,06/25/2019,06/27/2019,0,0.084
19160965,STATEN ISLAND,10314,06/25/2019,06/27/2019,4,0.108
19160927,STATEN ISLAND,10309,06/23/2019,06/27/2019,2,0.085
19160922,STATEN ISLAND,10309,06/24/2019,06/27/2019,9,0.098
19160776,STATEN ISLAND,10309,06/27/2019,07/01/2019,0,0.078
19160976,STATEN ISLAND,10312,06/27/2019,07/01/2019,4,0.116
19160825,STATEN ISLAND,10312,06/28/2019,07/01/2019,0,0.08
19160819,STATEN ISLAND,10310,07/02/2019,07/03/2019,2,0.162
19161165,STATEN ISLAND,10305,07/05/2019,07/09/2019,0,0.125
19160712,STATEN ISLAND,10303,07/04/2019,07/09/2019,1,0.181
19160725,STATEN ISLAND,10309,07/05/2019,07/10/2019,0,0.119
19160721,STATEN ISLAND,10308,07/09/2019,07/11/2019,0,0.113
19161032,STATEN ISLAND,10309,07/08/2019,07/12/2019,0,0.052
19160910,STATEN ISLAND,10314,07/08/2019,07/12/2019,4,0.126
19160964,STATEN ISLAND,10314,07/14/2019,07/17/2019,0,0.137
19161164,STATEN ISLAND,10306,07/16/2019,07/22/2019,0,0.197
19160709,STATEN ISLAND,10314,07/17/2019,07/23/2019,3,0.12
19160769,STATEN ISLAND,10312,07/20/2019,07/24/2019,0,0.031
19161063,STATEN ISLAND,10314,07/24/2019,07/25/2019,1,0.159
19161130,STATEN ISLAND,10309,07/21/2019,07/29/2019,0,0.129
19161071,STATEN ISLAND,10306,07/27/2019,07/30/2019,0,0.162
19160720,STATEN ISLAND,10308,07/25/2019,07/30/2019,2,0.087
19160972,STATEN ISLAND,10308,08/05/2019,08/06/2019,0,0.084
19160981,STATEN ISLAND,10309,08/02/2019,08/06/2019,0,0.07
19161116,STATEN ISLAND,10306,08/05/2019,08/07/2019,2,0.051
19160876,STATEN ISLAND,10306,08/05/2019,08/09/2019,0,0.083
19161031,STATEN ISLAND,10309,08/05/2019,08/09/2019,0,0.072
19161229,STATEN ISLAND,10306,08/08/2019,08/14/2019,0,0.104
19161029,STATEN ISLAND,10309,08/07/2019,08/14/2019,0,0.066
19160823,STATEN ISLAND,10312,08/21/2019,08/22/2019,22,0.084
19160824,STATEN ISLAND,10312,08/22/2019,08/23/2019,0,0.016
19160924,STATEN ISLAND,10312,08/29/2019,08/30/2019,0,0.035
19161120,STATEN ISLAND,10314,08/30/2019,09/04/2019,1,0.13
19161127,STATEN ISLAND,10308,08/29/2019,09/04/2019,0,0.081
19161072,STATEN ISLAND,10312,09/06/2019,09/10/2019,0,0.052
19160765,STATEN ISLAND,10314,09/03/2019,09/12/2019,2,0.27
19160821,STATEN ISLAND,10308,09/09/2019,09/16/2019,0,0.097
19160868,STATEN ISLAND,10314,09/19/2019,09/26/2019,0,0.097
19160713,STATEN ISLAND,10314,09/25/2019,09/27/2019,0,0.077
19160967,STATEN ISLAND,10314,09/24/2019,09/27/2019,1,0.2
19161030,STATEN ISLAND,10309,09/30/2019,10/01/2019,0,0.085
19161170,STATEN ISLAND,10308,09/30/2019,10/01/2019,1,0.072
19160915,STATEN ISLAND,10310,09/30/2019,10/04/2019,3,0.111
19161019,STATEN ISLAND,10308,09/30/2019,10/04/2019,0,0.019
1410161,STATEN ISLAND,10306,06/07/2014,06/19/2014,1,0.145
1410201,STATEN ISLAND,10305,06/07/2014,06/13/2014,0,0.051
1410193,STATEN ISLAND,10314,06/08/2014,06/13/2014,1,0.162
1410143,STATEN ISLAND,10309,06/08/2014,06/11/2014,0,0.098
1410221,STATEN ISLAND,10310,06/08/2014,06/17/2014,0,0.15
1410189,STATEN ISLAND,10304,06/08/2014,06/11/2014,26,0.164
1410177,STATEN ISLAND,10306,06/08/2014,06/12/2014,4,0.158
1410145,STATEN ISLAND,10306,06/08/2014,06/11/2014,1,0.136
1410140,STATEN ISLAND,10306,06/08/2014,06/12/2014,0,0.124
1410020,STATEN ISLAND,10303,06/09/2014,06/11/2014,0,0.153
1410220,STATEN ISLAND,10308,06/09/2014,06/17/2014,0,0.152
1410168,STATEN ISLAND,10312,06/09/2014,06/17/2014,0,0.119
1410144,STATEN ISLAND,10308,06/09/2014,06/11/2014,9,0.154
1410158,STATEN ISLAND,10312,06/09/2014,06/12/2014,30,0.114
1410159,STATEN ISLAND,10308,06/09/2014,06/11/2014,2,0.104
1410156,STATEN ISLAND,10306,06/09/2014,06/12/2014,2,0.147
1410162,STATEN ISLAND,10306,06/09/2014,06/12/2014,0,0.152
1410008,STATEN ISLAND,10308,06/09/2014,06/13/2014,1,0.113
1410208,STATEN ISLAND,10312,06/09/2014,06/11/2014,1,0.106
1410165,STATEN ISLAND,10314,06/09/2014,06/13/2014,0,0.107
1410164,STATEN ISLAND,10303,06/10/2014,06/13/2014,0,0.11
1410219,STATEN ISLAND,10309,06/10/2014,06/16/2014,0,0.049
1410185,STATEN ISLAND,10309,06/10/2014,06/13/2014,0,0.077
1410146,STATEN ISLAND,10306,06/10/2014,06/13/2014,0,0.196
1410045,STATEN ISLAND,10301,06/10/2014,06/13/2014,6,0.176
1410180,STATEN ISLAND,10314,06/10/2014,06/17/2014,2,0.25
1410172,STATEN ISLAND,10312,06/10/2014,06/13/2014,0,0.107
1410163,STATEN ISLAND,10305,06/10/2014,06/13/2014,0,0.104
1410171,STATEN ISLAND,10309,06/10/2014,06/13/2014,0,0.021
1410170,STATEN ISLAND,10307,06/10/2014,06/13/2014,0,0.197
1410242,STATEN ISLAND,10309,06/10/2014,06/13/2014,46,0.817
1410152,STATEN ISLAND,10306,06/11/2014,06/17/2014,0,0.112
1410015,STATEN ISLAND,10314,06/11/2014,06/13/2014,0,0.108
1410139,STATEN ISLAND,10308,06/12/2014,06/23/2014,0,0.049
1410069,STATEN ISLAND,10301,06/12/2014,06/17/2014,7,0.125
1410155,STATEN ISLAND,10308,06/12/2014,06/17/2014,0,0.063
1410173,STATEN ISLAND,10308,06/12/2014,06/17/2014,1,0.143
1410166,STATEN ISLAND,10314,06/12/2014,06/17/2014,0,0.161
1410202,STATEN ISLAND,10305,06/12/2014,06/17/2014,0,0.156
1410203,STATEN ISLAND,10309,06/12/2014,06/19/2014,0,0.147
1410207,STATEN ISLAND,10312,06/13/2014,06/19/2014,1,0.024
1410192,STATEN ISLAND,10314,06/13/2014,06/17/2014,1,0.159
1410178,STATEN ISLAND,10306,06/13/2014,06/18/2014,0,0.15
1410157,STATEN ISLAND,10306,06/13/2014,06/19/2014,0,0.224
1410241,STATEN ISLAND,10312,06/14/2014,06/17/2014,4,0.243
1410149,STATEN ISLAND,10314,06/14/2014,06/17/2014,0,0.147
1410183,STATEN ISLAND,10309,06/14/2014,06/18/2014,0,0.161
1410147,STATEN ISLAND,10312,06/15/2014,06/18/2014,0,0.081
1410222,STATEN ISLAND,10309,06/15/2014,06/19/2014,2,0.187
1410205,STATEN ISLAND,10303,06/16/2014,06/18/2014,0,0.104
1410009,STATEN ISLAND,10306,06/16/2014,06/24/2014,0,0.082
1410179,STATEN ISLAND,10309,06/16/2014,06/19/2014,0,0.194
1410175,STATEN ISLAND,10314,06/16/2014,06/17/2014,3,0.136
1410174,STATEN ISLAND,10304,06/17/2014,06/23/2014,4,0.126
1410098,STATEN ISLAND,10312,06/17/2014,06/23/2014,5,0.123
1410160,STATEN ISLAND,10308,06/20/2014,06/25/2014,16,0.113
1410224,STATEN ISLAND,10308,06/23/2014,06/25/2014,0,0.138
1410181,STATEN ISLAND,10314,06/23/2014,06/26/2014,0,0.084
1410187,STATEN ISLAND,10306,06/25/2014,07/01/2014,6,0.151
1410151,STATEN ISLAND,10312,06/25/2014,06/27/2014,0,0.089
1410167,STATEN ISLAND,10312,06/25/2014,06/30/2014,0,0.136
1410148,STATEN ISLAND,10312,06/26/2014,07/03/2014,1,0.139
1410150,STATEN ISLAND,10309,06/27/2014,07/01/2014,2,0.139
1410212,STATEN ISLAND,10306,06/28/2014,07/01/2014,5,0.166
1410206,STATEN ISLAND,10309,07/02/2014,07/09/2014,0,0.115
1410169,STATEN ISLAND,10314,07/07/2014,07/10/2014,24,0.159
1410115,STATEN ISLAND,10304,07/08/2014,07/11/2014,8,0.108
15123403,STATEN ISLAND,10309,06/03/2015,06/09/2015,0,0.126
15123393,STATEN ISLAND,10314,06/04/2015,06/09/2015,0,0.161
15123363,STATEN ISLAND,10306,06/04/2015,06/09/2015,0,0.159
15123364,STATEN ISLAND,10305,06/04/2015,06/09/2015,0,0.115
15123350,STATEN ISLAND,10312,06/04/2015,06/09/2015,0,0.129
15123381,STATEN ISLAND,10314,06/04/2015,06/09/2015,0,0.135
15123376,STATEN ISLAND,10314,06/04/2015,06/09/2015,4,0.132
15123406,STATEN ISLAND,10309,06/04/2015,06/10/2015,0,0.138
15123224,STATEN ISLAND,10306,06/04/2015,06/08/2015,0,0.156
15123389,STATEN ISLAND,10304,06/04/2015,06/09/2015,3,0.099
15123234,STATEN ISLAND,10303,06/05/2015,06/09/2015,0,0.146
15123375,STATEN ISLAND,10304,06/05/2015,06/09/2015,21,0.091
15123424,STATEN ISLAND,10310,06/05/2015,06/08/2015,1,0.167
15123346,STATEN ISLAND,10308,06/05/2015,06/09/2015,2,0.184
15123356,STATEN ISLAND,10308,06/05/2015,06/10/2015,0,0.083
15123520,STATEN ISLAND,10312,06/05/2015,06/09/2015,31,0.074
15123355,STATEN ISLAND,10304,06/05/2015,06/09/2015,1,0.163
15123359,STATEN ISLAND,10312,06/05/2015,06/09/2015,24,0.12
15123379,STATEN ISLAND,10306,06/05/2015,06/09/2015,0,0.155
15123276,STATEN ISLAND,10301,06/05/2015,06/09/2015,12,0.122
15123419,STATEN ISLAND,10309,06/05/2015,06/09/2015,3,0.163
15123357,STATEN ISLAND,10306,06/05/2015,06/09/2015,2,0.158
15123374,STATEN ISLAND,10308,06/05/2015,06/09/2015,1,0.133
15123537,STATEN ISLAND,10309,06/05/2015,06/12/2015,70,0.779
15123372,STATEN ISLAND,10309,06/05/2015,06/09/2015,2,0.147
15123365,STATEN ISLAND,10303,06/05/2015,06/09/2015,15,0.193
15123395,STATEN ISLAND,10308,06/06/2015,06/16/2015,0,0.024
15123354,STATEN ISLAND,10306,06/06/2015,06/16/2015,0,0.122
15123473,STATEN ISLAND,10310,06/06/2015,06/09/2015,5,0.166
15123369,STATEN ISLAND,10312,06/06/2015,06/12/2015,0,0.14
15123349,STATEN ISLAND,10312,06/06/2015,06/09/2015,1,0.041
15123345,STATEN ISLAND,10309,06/06/2015,06/09/2015,0,0.104
15123360,STATEN ISLAND,10308,06/06/2015,06/15/2015,1,0.111
15123416,STATEN ISLAND,10309,06/06/2015,06/09/2015,0,0.066
15123504,STATEN ISLAND,10309,06/06/2015,06/11/2015,1,0.144
15123229,STATEN ISLAND,10314,06/06/2015,06/09/2015,0,0.133
15123347,STATEN ISLAND,10306,06/06/2015,06/11/2015,2,0.105
15123465,STATEN ISLAND,10310,06/06/2015,06/09/2015,1,0.19
15123366,STATEN ISLAND,10314,06/06/2015,06/11/2015,0,0.146
15123468,STATEN ISLAND,10308,06/07/2015,06/11/2015,2,0.146
15123353,STATEN ISLAND,10312,06/07/2015,06/12/2015,0,0.188
15123408,STATEN ISLAND,10312,06/07/2015,06/12/2015,0,0.106
15123394,STATEN ISLAND,10309,06/08/2015,06/16/2015,0,0.184
15123385,STATEN ISLAND,10309,06/08/2015,06/12/2015,2,0.078
15123388,STATEN ISLAND,10307,06/08/2015,06/11/2015,1,0.131
15123536,STATEN ISLAND,10312,06/08/2015,06/10/2015,0,0.131
15123358,STATEN ISLAND,10306,06/08/2015,06/12/2015,3,0.15
15123342,STATEN ISLAND,10306,06/08/2015,06/11/2015,0,0.13
15123380,STATEN ISLAND,10309,06/08/2015,06/12/2015,6,0.092
15123362,STATEN ISLAND,10306,06/09/2015,06/12/2015,0,0.141
15123348,STATEN ISLAND,10306,06/09/2015,06/15/2015,1,0.21
15123402,STATEN ISLAND,10305,06/09/2015,06/15/2015,6,0.123
15123223,STATEN ISLAND,10308,06/09/2015,06/17/2015,2,0.166
15123392,STATEN ISLAND,10314,06/10/2015,06/16/2015,0,0.129
15123361,STATEN ISLAND,10308,06/10/2015,06/15/2015,2,0.104
15123371,STATEN ISLAND,10307,06/10/2015,06/15/2015,0,0.194
15123457,STATEN ISLAND,10304,06/10/2015,06/16/2015,5,0.118
15123352,STATEN ISLAND,10309,06/10/2015,06/15/2015,0,0.116
15123302,STATEN ISLAND,10312,06/10/2015,06/15/2015,3,0.138
15123405,STATEN ISLAND,10303,06/11/2015,06/22/2015,3,0.258
15123247,STATEN ISLAND,10307,06/11/2015,06/16/2015,0,0.172
15123515,STATEN ISLAND,10309,06/11/2015,06/16/2015,0,0.118
15123255,STATEN ISLAND,10301,06/11/2015,06/16/2015,32,0.343
15123460,STATEN ISLAND,10305,06/13/2015,06/16/2015,89,0.134
15123368,STATEN ISLAND,10312,06/13/2015,06/18/2015,0,0.097
15123351,STATEN ISLAND,10314,06/14/2015,06/17/2015,0,0.043
15123414,STATEN ISLAND,10305,06/14/2015,06/24/2015,0,0.134
15123341,STATEN ISLAND,10308,06/15/2015,06/19/2015,0,0.034
15123387,STATEN ISLAND,10306,06/16/2015,06/23/2015,0,0.062
15123386,STATEN ISLAND,10314,06/16/2015,06/23/2015,0,0.279
15123415,STATEN ISLAND,10312,06/17/2015,06/22/2015,0,0.035
15123370,STATEN ISLAND,10314,06/19/2015,06/25/2015,46,0.092
15123401,STATEN ISLAND,10305,06/19/2015,06/24/2015,0,0.083
15123367,STATEN ISLAND,10314,06/22/2015,06/26/2015,0,0.142
15123411,STATEN ISLAND,10306,06/23/2015,06/26/2015,10,0.115
15123391,STATEN ISLAND,10304,06/25/2015,06/30/2015,0,0.08
15123378,STATEN ISLAND,10306,07/02/2015,07/08/2015,3,0.109
15123421,STATEN ISLAND,10308,07/09/2015,07/14/2015,1,0.136
15123318,STATEN ISLAND,10304,07/17/2015,07/21/2015,7,0.112
151417,STATEN ISLAND,10312,08/08/2015,08/18/2015,0,0.06
151430,STATEN ISLAND,10301,08/08/2015,08/13/2015,0,0.038
151394,STATEN ISLAND,10309,08/09/2015,08/14/2015,2,0.08
151421,STATEN ISLAND,10309,08/09/2015,08/18/2015,68,0.09
151407,STATEN ISLAND,10303,08/10/2015,08/13/2015,0,0.127
151424,STATEN ISLAND,10309,08/10/2015,08/13/2015,2,0.086
151438,STATEN ISLAND,10309,08/10/2015,08/12/2015,0,0.058
151378,STATEN ISLAND,10309,08/10/2015,08/17/2015,0,0.052
151422,STATEN ISLAND,10309,08/10/2015,08/14/2015,0,0.101
151372,STATEN ISLAND,10309,08/10/2015,08/14/2015,0,0.116
151426,STATEN ISLAND,10314,08/10/2015,08/13/2015,12,0.083
151416,STATEN ISLAND,10309,08/10/2015,08/14/2015,2,0.051
15123550,STATEN ISLAND,10308,08/10/2015,08/14/2015,5,0.101
151365,STATEN ISLAND,10309,08/10/2015,08/17/2015,0,0.101
151398,STATEN ISLAND,10306,08/10/2015,08/13/2015,45,0.061
151402,STATEN ISLAND,10312,08/11/2015,08/17/2015,0,0.089
151391,STATEN ISLAND,10305,08/11/2015,08/18/2015,0,0.092
151376,STATEN ISLAND,10309,08/11/2015,08/17/2015,5,0.105
151387,STATEN ISLAND,10308,08/11/2015,08/14/2015,0,0.067
151380,STATEN ISLAND,10309,08/11/2015,08/17/2015,0,0.124
151371,STATEN ISLAND,10312,08/11/2015,08/13/2015,6,0.071
151441,STATEN ISLAND,10312,08/11/2015,08/17/2015,0,0.065
151427,STATEN ISLAND,10306,08/11/2015,08/14/2015,0,0.158
151396,STATEN ISLAND,10312,08/11/2015,08/17/2015,2,0.113
151390,STATEN ISLAND,10306,08/11/2015,08/14/2015,2,0.097
151367,STATEN ISLAND,10308,08/12/2015,08/19/2015,2,0.078
151436,STATEN ISLAND,10314,08/12/2015,08/18/2015,0,0.116
151373,STATEN ISLAND,10306,08/12/2015,08/17/2015,2,0.13
151413,STATEN ISLAND,10312,08/12/2015,08/14/2015,0,0.073
151414,STATEN ISLAND,10312,08/12/2015,08/18/2015,14,0.066
151388,STATEN ISLAND,10309,08/12/2015,08/18/2015,0,0.067
151369,STATEN ISLAND,10306,08/12/2015,08/17/2015,7,0.122
15123384,STATEN ISLAND,10309,08/12/2015,08/18/2015,6,0.095
151400,STATEN ISLAND,10309,08/13/2015,08/18/2015,0,0.083
151389,STATEN ISLAND,10308,08/13/2015,08/17/2015,0,0.088
151405,STATEN ISLAND,10312,08/13/2015,08/18/2015,1,0.118
151382,STATEN ISLAND,10306,08/13/2015,08/18/2015,14,0.158
151368,STATEN ISLAND,10306,08/13/2015,08/17/2015,0,0.098
151443,STATEN ISLAND,10314,08/13/2015,08/19/2015,69,0.152
15123390,STATEN ISLAND,10305,08/13/2015,08/19/2015,0,0.158
151437,STATEN ISLAND,10309,08/14/2015,08/18/2015,0,0.097
151428,STATEN ISLAND,10312,08/14/2015,08/18/2015,4,0.103
151399,STATEN ISLAND,10306,08/14/2015,08/20/2015,0,0.121
151381,STATEN ISLAND,10309,08/15/2015,08/19/2015,0,0.179
